PROMO_ID,PRODUCT_ID,LOCATION_ID,CUSTOMER_ID,DISTR_CHANNEL_ID,PERIOD_START_DT,PERIOD_END_DT,PROMO_PRICE,PROMO_TYPE,MODIFIED_DTTM,DELETE_FLG
41657,8000105714,5637148806,,,29OCT2018,03DEC2018,2279,1,28MAY2021:14:34:36,0
41658,8000105714,5637148806,,,17DEC2018,31DEC2018,2279,1,28MAY2021:14:34:36,0
41659,8000105714,5637148806,,,04MAR2019,11MAR2019,2279,1,28MAY2021:14:34:36,0
41660,8000105714,5637148806,,,02MAR2020,02MAR2020,2279,1,28MAY2021:14:34:36,0
41786,8000105714,5637149014,,,04NOV2019,02DEC2019,2489.4,1,28MAY2021:14:34:36,0
41787,8000105714,5637149014,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
41788,8000105714,5637149014,,,02MAR2020,09MAR2020,2430.1285714,1,28MAY2021:14:34:36,0
41789,8000105714,5637149018,,,24DEC2018,31DEC2018,2279.4,1,28MAY2021:14:34:36,0
41790,8000105714,5637149018,,,04MAR2019,11MAR2019,3111.75,1,28MAY2021:14:34:36,0
41791,8000105714,5637149018,,,29JUL2019,12AUG2019,4149,1,28MAY2021:14:34:36,0
41792,8000105714,5637149018,,,04NOV2019,02DEC2019,2074.5,1,28MAY2021:14:34:36,0
41793,8000105714,5637149018,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
41794,8000105714,5637149018,,,02MAR2020,09MAR2020,2074.5,1,28MAY2021:14:34:36,0
41848,8000105714,5637149122,,,24DEC2018,31DEC2018,,1,28MAY2021:14:34:36,0
41849,8000105714,5637149122,,,04MAR2019,11MAR2019,2696.95,1,28MAY2021:14:34:36,0
41850,8000105714,5637149122,,,29JUL2019,12AUG2019,4149,1,28MAY2021:14:34:36,0
41851,8000105714,5637149122,,,04NOV2019,02DEC2019,2489.4,1,28MAY2021:14:34:36,0
41852,8000105714,5637149122,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
41853,8000105714,5637149122,,,02MAR2020,09MAR2020,2370.8571429,1,28MAY2021:14:34:36,0
41867,8000105714,5637149138,,,17DEC2018,31DEC2018,,1,28MAY2021:14:34:36,0
41868,8000105714,5637149138,,,04MAR2019,11MAR2019,2489.4,1,28MAY2021:14:34:36,0
41869,8000105714,5637149138,,,29JUL2019,12AUG2019,4149,1,28MAY2021:14:34:36,0
41870,8000105714,5637149138,,,04NOV2019,02DEC2019,2370.8571429,1,28MAY2021:14:34:36,0
41871,8000105714,5637149138,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
41872,8000105714,5637149138,,,02MAR2020,09MAR2020,2074.5,1,28MAY2021:14:34:36,0
41889,8000105714,5637149154,,,04NOV2019,02DEC2019,2489.4,1,28MAY2021:14:34:36,0
41890,8000105714,5637149154,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
41891,8000105714,5637149154,,,02MAR2020,09MAR2020,2074.5,1,28MAY2021:14:34:36,0
41962,8000105714,5637149282,,,04NOV2019,02DEC2019,2074.5,1,28MAY2021:14:34:36,0
41963,8000105714,5637149282,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
41964,8000105714,5637149282,,,02MAR2020,09MAR2020,2074.5,1,28MAY2021:14:34:36,0
42005,8000105714,5637149414,,,04NOV2019,02DEC2019,2489.4,1,28MAY2021:14:34:36,0
42006,8000105714,5637149414,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
42007,8000105714,5637149414,,,02MAR2020,09MAR2020,2074.5,1,28MAY2021:14:34:36,0
42126,8000105714,5637149835,,,04NOV2019,02DEC2019,2548.7,1,28MAY2021:14:34:36,0
42127,8000105714,5637149835,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
42128,8000105714,5637149835,,,02MAR2020,09MAR2020,2074.5,1,28MAY2021:14:34:36,0
42267,8000105714,5637150141,,,04NOV2019,02DEC2019,2489.4,1,28MAY2021:14:34:36,0
42268,8000105714,5637150141,,,16DEC2019,06JAN2020,2489.4,1,28MAY2021:14:34:36,0
42269,8000105714,5637150141,,,02MAR2020,09MAR2020,2489.4,1,28MAY2021:14:34:36,0
42357,8000105714,5637151675,,,29OCT2018,03DEC2018,,1,28MAY2021:14:34:36,0
42358,8000105714,5637151675,,,17DEC2018,31DEC2018,,1,28MAY2021:14:34:36,0
42359,8000105714,5637151675,,,04MAR2019,11MAR2019,,1,28MAY2021:14:34:36,0
42360,8000105714,5637151675,,,29JUL2019,12AUG2019,,1,28MAY2021:14:34:36,0
42361,8000105714,5637151675,,,04NOV2019,02DEC2019,2489.4,1,28MAY2021:14:34:36,0
42362,8000105714,5637151675,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
42363,8000105714,5637151675,,,02MAR2020,09MAR2020,2074.5,1,28MAY2021:14:34:36,0
42405,8000105714,5637151774,,,04NOV2019,02DEC2019,2074.5,1,28MAY2021:14:34:36,0
42406,8000105714,5637151774,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
42407,8000105714,5637151774,,,02MAR2020,09MAR2020,2074.5,1,28MAY2021:14:34:36,0
42521,8000105714,7000006770,,,31DEC2018,31DEC2018,2279.4,1,28MAY2021:14:34:36,0
42522,8000105714,7000006770,,,04MAR2019,11MAR2019,3111.75,1,28MAY2021:14:34:36,0
42523,8000105714,7000006770,,,29JUL2019,12AUG2019,2074.5,1,28MAY2021:14:34:36,0
42524,8000105714,7000006770,,,04NOV2019,02DEC2019,2074.5,1,28MAY2021:14:34:36,0
42525,8000105714,7000006770,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
42526,8000105714,7000006770,,,02MAR2020,09MAR2020,2074.5,1,28MAY2021:14:34:36,0
42564,8000105714,7000010505,,,24DEC2018,31DEC2018,1975.56,1,28MAY2021:14:34:36,0
42565,8000105714,7000010505,,,04MAR2019,11MAR2019,2489.4,1,28MAY2021:14:34:36,0
42566,8000105714,7000010505,,,29JUL2019,12AUG2019,4149,1,28MAY2021:14:34:36,0
42567,8000105714,7000010505,,,04NOV2019,02DEC2019,2489.4,1,28MAY2021:14:34:36,0
42568,8000105714,7000010505,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
42569,8000105714,7000010505,,,02MAR2020,09MAR2020,2074.5,1,28MAY2021:14:34:36,0
42645,8000105714,9000026250,,,24DEC2018,31DEC2018,2279.4,1,28MAY2021:14:34:36,0
42646,8000105714,9000026250,,,04MAR2019,11MAR2019,2696.95,1,28MAY2021:14:34:36,0
42647,8000105714,9000026250,,,29JUL2019,12AUG2019,2696.95,1,28MAY2021:14:34:36,0
42648,8000105714,9000026250,,,04NOV2019,02DEC2019,2489.4,1,28MAY2021:14:34:36,0
42649,8000105714,9000026250,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
42650,8000105714,9000026250,,,02MAR2020,09MAR2020,2074.5,1,28MAY2021:14:34:36,0
42651,8000105714,9000026255,,,12AUG2019,12AUG2019,,1,28MAY2021:14:34:36,0
42652,8000105714,9000026255,,,04NOV2019,02DEC2019,2489.4,1,28MAY2021:14:34:36,0
42653,8000105714,9000026255,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
42654,8000105714,9000026255,,,02MAR2020,09MAR2020,2074.5,1,28MAY2021:14:34:36,0
42710,8000105714,9000034500,,,11NOV2019,02DEC2019,2489.4,1,28MAY2021:14:34:36,0
42711,8000105714,9000034500,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
42712,8000105714,9000034500,,,02MAR2020,09MAR2020,2074.5,1,28MAY2021:14:34:36,0
42781,8000105714,9000048775,,,10OCT2016,10OCT2016,2190,1,28MAY2021:14:34:36,0
42782,8000105714,9000048775,,,03APR2017,10APR2017,2474.285714,1,28MAY2021:14:34:36,0
42783,8000105714,9000048775,,,09OCT2017,16OCT2017,2350,1,28MAY2021:14:34:36,0
42784,8000105714,9000048775,,,09APR2018,16APR2018,2350,1,28MAY2021:14:34:36,0
42785,8000105714,9000048775,,,08OCT2018,15OCT2018,2350,1,28MAY2021:14:34:36,0
42796,8000105714,9000050250,,,29AUG2016,03OCT2016,1799.5,1,28MAY2021:14:34:36,0
42797,8000105714,9000050250,,,26SEP2016,03OCT2016,1799.5,2,28MAY2021:14:34:36,0
42798,8000105714,9000050250,,,21NOV2016,02JAN2017,1799.5,1,28MAY2021:14:34:36,0
42799,8000105714,9000050250,,,30JAN2017,27FEB2017,2469.35,1,28MAY2021:14:34:36,0
42800,8000105714,9000050250,,,03APR2017,03JUL2017,1899.5,1,28MAY2021:14:34:36,0
42801,8000105714,9000050250,,,31JUL2017,28AUG2017,1899.5,1,28MAY2021:14:34:36,0
42802,8000105714,9000050250,,,02OCT2017,11DEC2017,2659.3,1,28MAY2021:14:34:36,0
42803,8000105714,9000050250,,,29JAN2018,29JAN2018,2279.4,1,28MAY2021:14:34:36,0
42804,8000105714,9000050250,,,19FEB2018,12MAR2018,2659.3,1,28MAY2021:14:34:36,0
42805,8000105714,9000050250,,,26MAR2018,02APR2018,2659.3,1,28MAY2021:14:34:36,0
42806,8000105714,9000050250,,,04JUN2018,02JUL2018,2507.34,1,28MAY2021:14:34:36,0
42807,8000105714,9000050250,,,29OCT2018,03DEC2018,2272.3357143,1,28MAY2021:14:34:36,0
42808,8000105714,9000050250,,,17DEC2018,31DEC2018,2272.3357143,1,28MAY2021:14:34:36,0
42809,8000105714,9000050250,,,04MAR2019,11MAR2019,2279,1,28MAY2021:14:34:36,0
42810,8000105714,9000050250,,,29JUL2019,12AUG2019,2489,1,28MAY2021:14:34:36,0
42811,8000105714,9000050250,,,04NOV2019,02DEC2019,2489.2857143,1,28MAY2021:14:34:36,0
42812,8000105714,9000050250,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
42813,8000105714,9000050250,,,02MAR2020,09MAR2020,2074.5,1,28MAY2021:14:34:36,0
42817,8000105714,9000051000,,,04NOV2019,02DEC2019,2489.4,1,28MAY2021:14:34:36,0
42818,8000105714,9000051000,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
42819,8000105714,9000051000,,,02MAR2020,09MAR2020,2074.5,1,28MAY2021:14:34:36,0
43150,8000105714,9000099755,,,17DEC2018,31DEC2018,2279.4,1,28MAY2021:14:34:36,0
43151,8000105714,9000099755,,,04MAR2019,11MAR2019,2696.95,1,28MAY2021:14:34:36,0
43152,8000105714,9000099755,,,29JUL2019,12AUG2019,4149,1,28MAY2021:14:34:36,0
43153,8000105714,9000099755,,,04NOV2019,02DEC2019,2489.4,1,28MAY2021:14:34:36,0
43154,8000105714,9000099755,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
43155,8000105714,9000099755,,,02MAR2020,09MAR2020,2074.5,1,28MAY2021:14:34:36,0
43167,8000105714,9000102750,,,04NOV2019,02DEC2019,2489.4,1,28MAY2021:14:34:36,0
43168,8000105714,9000102750,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
43169,8000105714,9000102750,,,02MAR2020,09MAR2020,2074.5,1,28MAY2021:14:34:36,0
43170,8000105714,9000102755,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
43171,8000105714,9000102755,,,02MAR2020,09MAR2020,2074.5,1,28MAY2021:14:34:36,0
43172,8000105714,9000102760,,,04NOV2019,02DEC2019,2430.1285714,1,28MAY2021:14:34:36,0
43173,8000105714,9000102760,,,16DEC2019,06JAN2020,2489.4,1,28MAY2021:14:34:36,0
43174,8000105714,9000102760,,,02MAR2020,09MAR2020,2489.4,1,28MAY2021:14:34:36,0
43175,8000105714,9000103500,,,17DEC2018,31DEC2018,1975.56,1,28MAY2021:14:34:36,0
43176,8000105714,9000103500,,,04MAR2019,11MAR2019,2696.95,1,28MAY2021:14:34:36,0
43177,8000105714,9000103500,,,29JUL2019,12AUG2019,4149,1,28MAY2021:14:34:36,0
43178,8000105714,9000103500,,,04NOV2019,02DEC2019,2489.4,1,28MAY2021:14:34:36,0
43179,8000105714,9000103500,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
43180,8000105714,9000103500,,,02MAR2020,09MAR2020,2074.5,1,28MAY2021:14:34:36,0
43205,8000105714,9000111025,,,17JUN2019,08JUL2019,,1,28MAY2021:14:34:36,0
43305,8000105714,9000124504,,,04NOV2019,02DEC2019,2074.5,1,28MAY2021:14:34:36,0
43306,8000105714,9000124504,,,16DEC2019,06JAN2020,2074.5,1,28MAY2021:14:34:36,0
43307,8000105714,9000124504,,,02MAR2020,09MAR2020,2074.5,1,28MAY2021:14:34:36,0
43327,8000105714,9000132750,,,29JUL2019,12AUG2019,4149,1,28MAY2021:14:34:36,0
43328,8000105714,9000132750,,,04NOV2019,02DEC2019,2489.4,1,28MAY2021:14:34:36,0
43329,8000105714,9000132750,,,16DEC2019,06JAN2020,2489.4,1,28MAY2021:14:34:36,0
43330,8000105714,9000132750,,,02MAR2020,09MAR2020,2489.4,1,28MAY2021:14:34:36,0
43388,8000145055,5637144625,,,21DEC2015,28DEC2015,299.4,1,28MAY2021:14:34:36,0
43389,8000145055,5637144625,,,18JUL2016,25JUL2016,249.5,1,28MAY2021:14:34:36,0
43390,8000145055,5637144625,,,29AUG2016,03OCT2016,499,1,28MAY2021:14:34:36,0
43391,8000145055,5637144625,,,21NOV2016,28NOV2016,391.857143,1,28MAY2021:14:34:36,0
43392,8000145055,5637144625,,,03JUL2017,31JUL2017,396.142857,1,28MAY2021:14:34:36,0
43393,8000145055,5637144625,,,30OCT2017,13NOV2017,397,1,28MAY2021:14:34:36,0
43394,8000145055,5637144625,,,19FEB2018,26FEB2018,449,1,28MAY2021:14:34:36,0
43395,8000145055,5637144625,,,26MAR2018,02APR2018,449,1,28MAY2021:14:34:36,0
43396,8000145055,5637144625,,,30APR2018,28MAY2018,449,1,28MAY2021:14:34:36,0
43397,8000145055,5637144625,,,08OCT2018,22OCT2018,269.5,1,28MAY2021:14:34:36,0
43398,8000145055,5637144625,,,05NOV2018,26NOV2018,299.5,1,28MAY2021:14:34:36,0
43399,8000145055,5637144625,,,10DEC2018,10DEC2018,299.5,1,28MAY2021:14:34:36,0
43400,8000145055,5637144625,,,24DEC2018,24DEC2018,299.5,1,28MAY2021:14:34:36,0
43401,8000145055,5637144625,,,07JAN2019,11MAR2019,272.3,1,28MAY2021:14:34:36,0
43402,8000145055,5637144625,,,29APR2019,12AUG2019,180.34571429,1,28MAY2021:14:34:36,0
43403,8000145055,5637144625,,,30SEP2019,13APR2020,299,1,28MAY2021:14:34:36,0
43404,8000145055,5637144625,,,27APR2020,15JUN2020,299,1,28MAY2021:14:34:36,0
43507,8000145055,5637144767,,,21DEC2015,28DEC2015,199.51,1,28MAY2021:14:34:36,0
43508,8000145055,5637144767,,,18JUL2016,25JUL2016,199.51,1,28MAY2021:14:34:36,0
43509,8000145055,5637144767,,,29AUG2016,03OCT2016,199.51,1,28MAY2021:14:34:36,0
43510,8000145055,5637144767,,,21NOV2016,28NOV2016,199.51,1,28MAY2021:14:34:36,0
43511,8000145055,5637144767,,,03JUL2017,31JUL2017,199.51,1,28MAY2021:14:34:36,0
43512,8000145055,5637144767,,,30OCT2017,13NOV2017,199.51,1,28MAY2021:14:34:36,0
43551,8000145055,5637144813,,,21DEC2015,28DEC2015,299.4,1,28MAY2021:14:34:36,0
43552,8000145055,5637144813,,,18JUL2016,25JUL2016,249.5,1,28MAY2021:14:34:36,0
43553,8000145055,5637144813,,,29AUG2016,03OCT2016,249.5,1,28MAY2021:14:34:36,0
43554,8000145055,5637144813,,,21NOV2016,28NOV2016,249.5,1,28MAY2021:14:34:36,0
43555,8000145055,5637144813,,,03JUL2017,31JUL2017,396,1,28MAY2021:14:34:36,0
43556,8000145055,5637144813,,,30OCT2017,13NOV2017,397,1,28MAY2021:14:34:36,0
43557,8000145055,5637144813,,,19FEB2018,26FEB2018,449,1,28MAY2021:14:34:36,0
43558,8000145055,5637144813,,,26MAR2018,02APR2018,449,1,28MAY2021:14:34:36,0
43559,8000145055,5637144813,,,30APR2018,28MAY2018,449,1,28MAY2021:14:34:36,0
43560,8000145055,5637144813,,,08OCT2018,22OCT2018,399,1,28MAY2021:14:34:36,0
43561,8000145055,5637144813,,,05NOV2018,26NOV2018,269.5,1,28MAY2021:14:34:36,0
43562,8000145055,5637144813,,,10DEC2018,10DEC2018,299.5,1,28MAY2021:14:34:36,0
43563,8000145055,5637144813,,,24DEC2018,24DEC2018,299.5,1,28MAY2021:14:34:36,0
43564,8000145055,5637144813,,,07JAN2019,11MAR2019,272.3,1,28MAY2021:14:34:36,0
43565,8000145055,5637144813,,,29APR2019,12AUG2019,187.06,1,28MAY2021:14:34:36,0
43566,8000145055,5637144813,,,30SEP2019,13APR2020,299,1,28MAY2021:14:34:36,0
43567,8000145055,5637144813,,,27APR2020,15JUN2020,299,1,28MAY2021:14:34:36,0
44143,8000145055,5637145298,,,21DEC2015,28DEC2015,249.5,1,28MAY2021:14:34:36,0
44144,8000145055,5637145298,,,18JUL2016,25JUL2016,249.5,1,28MAY2021:14:34:36,0
44145,8000145055,5637145298,,,29AUG2016,03OCT2016,499,1,28MAY2021:14:34:36,0
44146,8000145055,5637145298,,,21NOV2016,28NOV2016,356.142857,1,28MAY2021:14:34:36,0
44147,8000145055,5637145298,,,03JUL2017,31JUL2017,396.285714,1,28MAY2021:14:34:36,0
44148,8000145055,5637145298,,,30OCT2017,13NOV2017,397,1,28MAY2021:14:34:36,0
44149,8000145055,5637145298,,,19FEB2018,26FEB2018,449,1,28MAY2021:14:34:36,0
44150,8000145055,5637145298,,,26MAR2018,02APR2018,449,1,28MAY2021:14:34:36,0
44151,8000145055,5637145298,,,30APR2018,28MAY2018,449,1,28MAY2021:14:34:36,0
44152,8000145055,5637145298,,,08OCT2018,22OCT2018,539,1,28MAY2021:14:34:36,0
44153,8000145055,5637145298,,,05NOV2018,26NOV2018,299.5,1,28MAY2021:14:34:36,0
44154,8000145055,5637145298,,,10DEC2018,10DEC2018,427.85714286,1,28MAY2021:14:34:36,0
44155,8000145055,5637145298,,,24DEC2018,24DEC2018,299.5,1,28MAY2021:14:34:36,0
44156,8000145055,5637145298,,,07JAN2019,11MAR2019,299,1,28MAY2021:14:34:36,0
44157,8000145055,5637145298,,,29APR2019,12AUG2019,187.06,1,28MAY2021:14:34:36,0
44158,8000145055,5637145298,,,30SEP2019,13APR2020,299,1,28MAY2021:14:34:36,0
44159,8000145055,5637145298,,,27APR2020,15JUN2020,299,1,28MAY2021:14:34:36,0
44444,8000145055,5637145506,,,21DEC2015,28DEC2015,299.4,1,28MAY2021:14:34:36,0
44445,8000145055,5637145506,,,18JUL2016,25JUL2016,251.282143,1,28MAY2021:14:34:36,0
44446,8000145055,5637145506,,,29AUG2016,03OCT2016,249.5,1,28MAY2021:14:34:36,0
44447,8000145055,5637145506,,,21NOV2016,28NOV2016,249.5,1,28MAY2021:14:34:36,0
44448,8000145055,5637145506,,,03JUL2017,31JUL2017,396.285714,1,28MAY2021:14:34:36,0
44449,8000145055,5637145506,,,30OCT2017,13NOV2017,264.5,1,28MAY2021:14:34:36,0
44450,8000145055,5637145506,,,19FEB2018,26FEB2018,449,1,28MAY2021:14:34:36,0
44451,8000145055,5637145506,,,26MAR2018,02APR2018,449,1,28MAY2021:14:34:36,0
44452,8000145055,5637145506,,,30APR2018,28MAY2018,449,1,28MAY2021:14:34:36,0
44453,8000145055,5637145510,,,21DEC2015,28DEC2015,299.4,1,28MAY2021:14:34:36,0
44454,8000145055,5637145510,,,18JUL2016,25JUL2016,249.5,1,28MAY2021:14:34:36,0
44455,8000145055,5637145510,,,29AUG2016,03OCT2016,249.5,1,28MAY2021:14:34:36,0
44456,8000145055,5637145510,,,21NOV2016,28NOV2016,249,1,28MAY2021:14:34:36,0
44457,8000145055,5637145510,,,03JUL2017,31JUL2017,396,1,28MAY2021:14:34:36,0
44458,8000145055,5637145510,,,30OCT2017,13NOV2017,397,1,28MAY2021:14:34:36,0
44459,8000145055,5637145510,,,19FEB2018,26FEB2018,449,1,28MAY2021:14:34:36,0
44460,8000145055,5637145510,,,26MAR2018,02APR2018,449,1,28MAY2021:14:34:36,0
44461,8000145055,5637145510,,,30APR2018,28MAY2018,449,1,28MAY2021:14:34:36,0
44462,8000145055,5637145510,,,08OCT2018,22OCT2018,372.48714286,1,28MAY2021:14:34:36,0
44463,8000145055,5637145510,,,05NOV2018,26NOV2018,299.5,1,28MAY2021:14:34:36,0
44464,8000145055,5637145510,,,10DEC2018,10DEC2018,299.5,1,28MAY2021:14:34:36,0
44465,8000145055,5637145510,,,24DEC2018,24DEC2018,299.5,1,28MAY2021:14:34:36,0
44466,8000145055,5637145510,,,07JAN2019,11MAR2019,411.88571429,1,28MAY2021:14:34:36,0
44467,8000145055,5637145510,,,29APR2019,12AUG2019,187.06,1,28MAY2021:14:34:36,0
44468,8000145055,5637145510,,,30SEP2019,13APR2020,299,1,28MAY2021:14:34:36,0
44469,8000145055,5637145510,,,27APR2020,15JUN2020,299,1,28MAY2021:14:34:36,0
44470,8000145055,5637145514,,,21DEC2015,28DEC2015,299.4,1,28MAY2021:14:34:36,0
44471,8000145055,5637145514,,,18JUL2016,25JUL2016,349.3,1,28MAY2021:14:34:36,0
44472,8000145055,5637145514,,,29AUG2016,03OCT2016,249.5,1,28MAY2021:14:34:36,0
44473,8000145055,5637145514,,,21NOV2016,28NOV2016,249,1,28MAY2021:14:34:36,0
44474,8000145055,5637145514,,,03JUL2017,31JUL2017,396,1,28MAY2021:14:34:36,0
44475,8000145055,5637145514,,,30OCT2017,13NOV2017,397,1,28MAY2021:14:34:36,0
44476,8000145055,5637145514,,,19FEB2018,26FEB2018,399,1,28MAY2021:14:34:36,0
44477,8000145055,5637145514,,,26MAR2018,02APR2018,406.14285714,1,28MAY2021:14:34:36,0
44478,8000145055,5637145514,,,30APR2018,28MAY2018,449,1,28MAY2021:14:34:36,0
44479,8000145055,5637145514,,,08OCT2018,22OCT2018,449,1,28MAY2021:14:34:36,0
44480,8000145055,5637145514,,,05NOV2018,26NOV2018,359,1,28MAY2021:14:34:36,0
44481,8000145055,5637145514,,,10DEC2018,10DEC2018,359.28571429,1,28MAY2021:14:34:36,0
44482,8000145055,5637145514,,,24DEC2018,24DEC2018,599,1,28MAY2021:14:34:36,0
44483,8000145055,5637145514,,,07JAN2019,11MAR2019,299,1,28MAY2021:14:34:36,0
44484,8000145055,5637145514,,,02MAR2020,02MAR2020,,1,28MAY2021:14:34:36,0
44759,8000145055,5637145681,,,21DEC2015,28DEC2015,299.4,1,28MAY2021:14:34:36,0
44760,8000145055,5637145681,,,18JUL2016,25JUL2016,249.5,1,28MAY2021:14:34:36,0
44761,8000145055,5637145681,,,29AUG2016,03OCT2016,463.357143,1,28MAY2021:14:34:36,0
44762,8000145055,5637145681,,,21NOV2016,28NOV2016,249.5,1,28MAY2021:14:34:36,0
44763,8000145055,5637145681,,,03JUL2017,31JUL2017,396,1,28MAY2021:14:34:36,0
44764,8000145055,5637145681,,,30OCT2017,13NOV2017,397,1,28MAY2021:14:34:36,0
44765,8000145055,5637145681,,,19FEB2018,26FEB2018,449,1,28MAY2021:14:34:36,0
44766,8000145055,5637145681,,,26MAR2018,02APR2018,449,1,28MAY2021:14:34:36,0
44767,8000145055,5637145681,,,30APR2018,28MAY2018,449,1,28MAY2021:14:34:36,0
44768,8000145055,5637145681,,,08OCT2018,22OCT2018,399,1,28MAY2021:14:34:36,0
44769,8000145055,5637145681,,,05NOV2018,26NOV2018,327.92857143,1,28MAY2021:14:34:36,0
44770,8000145055,5637145681,,,10DEC2018,10DEC2018,299.5,1,28MAY2021:14:34:36,0
44771,8000145055,5637145681,,,24DEC2018,24DEC2018,299.5,1,28MAY2021:14:34:36,0
44772,8000145055,5637145681,,,07JAN2019,11MAR2019,272.3,1,28MAY2021:14:34:36,0
44773,8000145055,5637145681,,,29APR2019,12AUG2019,187.06,1,28MAY2021:14:34:36,0
44774,8000145055,5637145681,,,30SEP2019,13APR2020,299,1,28MAY2021:14:34:36,0
44775,8000145055,5637145681,,,27APR2020,15JUN2020,299,1,28MAY2021:14:34:36,0
45045,8000145055,5637145838,,,21DEC2015,28DEC2015,299.4,1,28MAY2021:14:34:36,0
45046,8000145055,5637145838,,,18JUL2016,25JUL2016,249.5,1,28MAY2021:14:34:36,0
45047,8000145055,5637145838,,,29AUG2016,03OCT2016,249.5,1,28MAY2021:14:34:36,0
45048,8000145055,5637145838,,,21NOV2016,28NOV2016,249.5,1,28MAY2021:14:34:36,0
45049,8000145055,5637145838,,,03JUL2017,31JUL2017,396,1,28MAY2021:14:34:36,0
45050,8000145055,5637145838,,,30OCT2017,13NOV2017,397,1,28MAY2021:14:34:36,0
45051,8000145055,5637145838,,,19FEB2018,26FEB2018,434.142857,1,28MAY2021:14:34:36,0
45052,8000145055,5637145838,,,26MAR2018,02APR2018,449,1,28MAY2021:14:34:36,0
45053,8000145055,5637145838,,,30APR2018,28MAY2018,449,1,28MAY2021:14:34:36,0
45054,8000145055,5637145838,,,08OCT2018,22OCT2018,399,1,28MAY2021:14:34:36,0
45055,8000145055,5637145838,,,05NOV2018,26NOV2018,299,1,28MAY2021:14:34:36,0
45056,8000145055,5637145838,,,10DEC2018,10DEC2018,299,1,28MAY2021:14:34:36,0
45057,8000145055,5637145838,,,24DEC2018,24DEC2018,299,1,28MAY2021:14:34:36,0
45058,8000145055,5637145838,,,07JAN2019,11MAR2019,272.3,1,28MAY2021:14:34:36,0
45059,8000145055,5637145838,,,29APR2019,12AUG2019,187.06,1,28MAY2021:14:34:36,0
45060,8000145055,5637145838,,,30SEP2019,13APR2020,299,1,28MAY2021:14:34:36,0
45061,8000145055,5637145838,,,27APR2020,15JUN2020,299,1,28MAY2021:14:34:36,0
46307,8000145055,5637146282,,,21DEC2015,28DEC2015,299.4,1,28MAY2021:14:34:36,0
46308,8000145055,5637146282,,,18JUL2016,25JUL2016,249.5,1,28MAY2021:14:34:36,0
46309,8000145055,5637146282,,,29AUG2016,03OCT2016,499,1,28MAY2021:14:34:36,0
46310,8000145055,5637146282,,,21NOV2016,28NOV2016,320.428571,1,28MAY2021:14:34:36,0
46311,8000145055,5637146282,,,03JUL2017,31JUL2017,396.142857,1,28MAY2021:14:34:36,0
46312,8000145055,5637146282,,,30OCT2017,13NOV2017,397,1,28MAY2021:14:34:36,0
46313,8000145055,5637146282,,,19FEB2018,26FEB2018,449,1,28MAY2021:14:34:36,0
46314,8000145055,5637146282,,,26MAR2018,02APR2018,449,1,28MAY2021:14:34:36,0
46315,8000145055,5637146282,,,30APR2018,28MAY2018,449,1,28MAY2021:14:34:36,0
46316,8000145055,5637146282,,,08OCT2018,22OCT2018,403.5,1,28MAY2021:14:34:36,0
46317,8000145055,5637146282,,,05NOV2018,26NOV2018,299.5,1,28MAY2021:14:34:36,0
46318,8000145055,5637146282,,,10DEC2018,10DEC2018,299.5,1,28MAY2021:14:34:36,0
46319,8000145055,5637146282,,,24DEC2018,24DEC2018,299.5,1,28MAY2021:14:34:36,0
46320,8000145055,5637146282,,,07JAN2019,11MAR2019,318.82857143,1,28MAY2021:14:34:36,0
46321,8000145055,5637146282,,,29APR2019,12AUG2019,187.06,1,28MAY2021:14:34:36,0
46322,8000145055,5637146282,,,30SEP2019,13APR2020,277.64,1,28MAY2021:14:34:36,0
46323,8000145055,5637146282,,,27APR2020,15JUN2020,484.5,1,28MAY2021:14:34:36,0
46324,8000145055,5637146285,,,21DEC2015,28DEC2015,278.014286,1,28MAY2021:14:34:36,0
