PRODUCT_ID,LOCATION_ID,CUSTOMER_ID,DISTR_CHANNEL_ID,PERIOD_START_DT,PERIOD_END_DT,PRICE,PRICE_TYPE,MODIFIED_DTTM,DELETE_FLG
8000054507,5637151351,,,12AUG2015,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637151351,,,12AUG2015,31DEC2154,2053.00,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637151351,,,12AUG2015,31DEC2154,1345.13,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637151675,,,28JUL2014,27JUN2019,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637151675,,,28JUL2014,27JUN2019,1441.86,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637151675,,,28JUL2014,27JUN2019,1173.58,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637151675,,,06SEP2019,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637151675,,,06SEP2019,31DEC2154,1819.00,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637151675,,,06SEP2019,31DEC2154,1130.99,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637151774,,,16OCT2015,05JAN2020,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637151774,,,16OCT2015,05JAN2020,2027.37,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637151774,,,16OCT2015,05JAN2020,1233.83,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637151774,,,29FEB2020,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637151774,,,29FEB2020,31DEC2154,2099.00,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637151774,,,29FEB2020,31DEC2154,1349.36,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,7000006770,,,12NOV2015,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,7000006770,,,12NOV2015,31DEC2154,2054.71,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,7000006770,,,12NOV2015,31DEC2154,1251.04,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,7000010505,,,23OCT2014,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,7000010505,,,23OCT2014,31DEC2154,2033.72,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,7000010505,,,23OCT2014,31DEC2154,1313.27,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,9000026250,,,18DEC2015,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,9000026250,,,18DEC2015,31DEC2154,2034.45,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,9000026250,,,18DEC2015,31DEC2154,1246.52,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,9000026255,,,13NOV2015,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,9000026255,,,13NOV2015,31DEC2154,2053.26,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,9000026255,,,13NOV2015,31DEC2154,1166.08,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,9000034500,,,10FEB2016,02APR2018,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,9000034500,,,10FEB2016,02APR2018,1949.00,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,9000034500,,,10FEB2016,02APR2018,0.00,COST IN TT AD,28MAY2021:14:34:36,0
